level,date,state_fips,state_postal_code,county_fips,county_name,population_staying_at_home,population_not_staying_at_home,number_of_trips,number_of_trips_<1,number_of_trips_1-3,number_of_trips_3-5,number_of_trips_5-10,number_of_trips_10-25,number_of_trips_25-50,number_of_trips_50-100,number_of_trips_100-250,number_of_trips_250-500,number_of_trips_>=500,row_id,week,month
County,2020-09-29,06,CA,06083,Santa Barbara County,130411,316088,1043594,261717,297172,131683,129367,105672,70580,34691,10630,1883,199,06-06083-20200929,39,9
County,2020-09-30,06,CA,06083,Santa Barbara County,127997,318502,1088606,291553,299020,135575,129503,111664,78686,31034,9573,1773,225,06-06083-20200930,39,9
County,2020-10-01,06,CA,06083,Santa Barbara County,126569,319930,1096227,280990,318877,144714,132400,111884,62278,32004,10822,1979,279,06-06083-20201001,39,10
County,2020-10-02,06,CA,06083,Santa Barbara County,134922,311577,1011670,259563,285345,135291,118304,109512,61899,29515,10062,1957,222,06-06083-20201002,39,10
County,2020-10-03,06,CA,06083,Santa Barbara County,139402,307097,1001653,256402,285322,128579,120815,102536,69924,26285,10049,1560,181,06-06083-20201003,39,10
County,2020-10-04,06,CA,06083,Santa Barbara County,141142,305357,911296,237079,272060,115084,89854,92840,60884,26373,15061,1721,340,06-06083-20201004,40,10
County,2020-10-05,06,CA,06083,Santa Barbara County,138500,307999,963043,247989,264571,130934,110077,101292,63307,33117,9743,1814,199,06-06083-20201005,40,10
County,2020-10-06,06,CA,06083,Santa Barbara County,136083,310416,1004083,236057,291967,132184,121362,112988,67077,30460,10140,1692,156,06-06083-20201006,40,10
County,2020-10-07,06,CA,06083,Santa Barbara County,132155,314344,1047677,251413,299036,144711,120971,117589,72917,30104,9220,1545,171,06-06083-20201007,40,10
County,2020-10-08,06,CA,06083,Santa Barbara County,130874,315625,981462,230843,271334,133393,122037,112022,68128,32077,9661,1743,224,06-06083-20201008,40,10
County,2020-10-09,06,CA,06083,Santa Barbara County,132471,314028,1051088,253572,295617,136431,126310,120082,72280,34591,10565,1417,223,06-06083-20201009,40,10
County,2020-10-10,06,CA,06083,Santa Barbara County,136768,309731,1003521,230146,295357,141217,114688,106840,67404,35518,10593,1577,181,06-06083-20201010,40,10
County,2020-10-11,06,CA,06083,Santa Barbara County,138779,307720,924888,230058,264474,121596,93557,98532,65699,33612,15285,1914,161,06-06083-20201011,41,10
County,2020-10-12,06,CA,06083,Santa Barbara County,135943,310556,967580,234761,269920,132651,120812,102486,64513,29552,10770,1978,137,06-06083-20201012,41,10
County,2020-10-13,06,CA,06083,Santa Barbara County,133465,313034,985192,243158,280186,126681,117817,108268,63052,33687,10384,1675,284,06-06083-20201013,41,10
County,2020-10-14,06,CA,06083,Santa Barbara County,127640,318859,999183,249896,283189,125094,115274,115884,64808,30698,12414,1469,457,06-06083-20201014,41,10
County,2020-10-15,06,CA,06083,Santa Barbara County,130775,315724,976634,229719,275614,129179,119883,116476,61253,30130,12629,1405,346,06-06083-20201015,41,10
County,2020-10-16,06,CA,06083,Santa Barbara County,124689,321810,1001837,242583,275641,137579,123456,111133,63253,33156,12682,1821,533,06-06083-20201016,41,10
County,2020-10-17,06,CA,06083,Santa Barbara County,135376,311123,1023767,249528,297038,134358,123388,118670,61951,25788,11270,1580,196,06-06083-20201017,41,10
County,2020-10-18,06,CA,06083,Santa Barbara County,136805,309694,909053,219059,255696,122589,102370,103974,61091,28252,13855,1841,326,06-06083-20201018,42,10
County,2020-10-19,06,CA,06083,Santa Barbara County,131134,315365,998804,250411,286430,123946,123523,108638,61254,30566,11988,1627,421,06-06083-20201019,42,10
County,2020-10-20,06,CA,06083,Santa Barbara County,133244,313255,996073,245267,285270,127370,123103,104849,66628,32691,8774,1734,387,06-06083-20201020,42,10
County,2020-10-21,06,CA,06083,Santa Barbara County,134946,311553,985177,249895,276696,131267,121041,103177,60941,29716,10359,1638,447,06-06083-20201021,42,10
County,2020-10-22,06,CA,06083,Santa Barbara County,132115,314384,1011892,271482,268178,127180,123372,113613,65943,29595,10156,1799,574,06-06083-20201022,42,10
County,2020-10-23,06,CA,06083,Santa Barbara County,129392,317107,1053611,280232,305914,124521,125450,108048,61621,35194,10204,1982,445,06-06083-20201023,42,10
County,2020-10-24,06,CA,06083,Santa Barbara County,133167,313332,1061023,266132,319654,123240,124700,117951,66449,33582,7730,1176,409,06-06083-20201024,42,10
County,2020-10-25,06,CA,06083,Santa Barbara County,136694,309805,972387,242716,299794,121891,98501,93771,61762,37625,14344,1499,484,06-06083-20201025,43,10
County,2020-10-26,06,CA,06083,Santa Barbara County,135952,310547,1073898,280630,313718,135721,116600,112909,67238,35971,9302,1423,386,06-06083-20201026,43,10
County,2020-10-27,06,CA,06083,Santa Barbara County,134501,311998,1060669,285862,294175,140814,121857,105231,66135,34417,10250,1425,503,06-06083-20201027,43,10
County,2020-10-28,06,CA,06083,Santa Barbara County,132414,314085,1119564,290666,320481,143597,125826,114388,75279,39088,8521,1280,438,06-06083-20201028,43,10
County,2020-10-29,06,CA,06083,Santa Barbara County,128286,318213,1115247,296606,329359,140976,130130,105215,68637,32489,9095,2320,420,06-06083-20201029,43,10
County,2020-10-30,06,CA,06083,Santa Barbara County,130808,315691,1040036,261756,294663,142813,117237,107753,64962,36728,11773,1873,478,06-06083-20201030,43,10
County,2020-10-31,06,CA,06083,Santa Barbara County,138763,307736,959903,229713,285593,112217,106603,111267,68949,32101,10858,2153,449,06-06083-20201031,43,10
County,2020-11-01,06,CA,06083,Santa Barbara County,125670,320829,1082185,269397,352826,129920,101101,123585,68551,25256,8584,2551,414,06-06083-20201101,44,11
County,2020-11-02,06,CA,06083,Santa Barbara County,124924,321575,1412726,407394,454869,181702,148862,119820,67683,25225,5318,1577,276,06-06083-20201102,44,11
County,2020-11-03,06,CA,06083,Santa Barbara County,140047,306452,971678,255126,286469,128274,111020,86072,59732,35294,7779,1572,340,06-06083-20201103,44,11
County,2020-11-04,06,CA,06083,Santa Barbara County,138186,308313,941058,248823,275086,131487,105770,95408,50293,25022,6957,1906,306,06-06083-20201104,44,11
County,2020-11-05,06,CA,06083,Santa Barbara County,142030,304469,1078256,331686,323274,135128,105803,98506,55156,17751,7726,2821,405,06-06083-20201105,44,11
County,2020-11-06,06,CA,06083,Santa Barbara County,128193,318306,820546,193790,230844,120293,111158,92096,40709,18017,9208,4021,410,06-06083-20201106,44,11
County,2020-11-07,06,CA,06083,Santa Barbara County,132909,313590,889343,217392,260719,121248,119417,92897,43277,20163,9202,4146,882,06-06083-20201107,44,11
County,2020-11-08,06,CA,06083,Santa Barbara County,148193,298306,745273,163278,220276,116194,78105,91387,53351,11766,7554,2754,608,06-06083-20201108,45,11
County,2020-11-09,06,CA,06083,Santa Barbara County,149951,296548,1093983,285257,305898,149562,124900,113467,68007,34665,10034,1842,351,06-06083-20201109,45,11
County,2020-11-10,06,CA,06083,Santa Barbara County,146152,300347,1153867,311135,340421,150817,135348,112219,61394,30766,9779,1647,341,06-06083-20201110,45,11
County,2020-11-11,06,CA,06083,Santa Barbara County,145383,301116,1145358,301355,331018,161483,127986,113844,69783,28336,9160,1984,409,06-06083-20201111,45,11
County,2020-11-12,06,CA,06083,Santa Barbara County,143997,302502,1122027,309748,331499,144651,126337,105902,63169,28064,10460,1843,354,06-06083-20201112,45,11
County,2020-11-13,06,CA,06083,Santa Barbara County,144780,301719,1182804,313237,348958,153259,141400,110649,69136,31798,12016,1984,367,06-06083-20201113,45,11
County,2020-11-14,06,CA,06083,Santa Barbara County,150400,296099,1065717,269490,319464,136857,124135,110744,65363,28169,9241,1848,406,06-06083-20201114,45,11
County,2020-11-15,06,CA,06083,Santa Barbara County,148483,298016,983242,263974,282268,123251,109394,96131,63053,29021,13286,2155,709,06-06083-20201115,46,11
County,2020-11-16,06,CA,06083,Santa Barbara County,153277,293222,1085835,305075,318308,142854,123127,105835,55852,21559,10043,2532,650,06-06083-20201116,46,11
County,2020-11-17,06,CA,06083,Santa Barbara County,154127,292372,1035912,277177,314428,138728,111761,109379,50026,21022,10386,2432,573,06-06083-20201117,46,11
County,2020-11-18,06,CA,06083,Santa Barbara County,149678,296821,1205067,329682,375159,157357,133870,107861,66534,23442,7903,2640,619,06-06083-20201118,46,11
County,2020-11-19,06,CA,06083,Santa Barbara County,145653,300846,1233857,348621,372397,154548,142626,113132,62883,27668,8694,2580,708,06-06083-20201119,46,11
County,2020-11-20,06,CA,06083,Santa Barbara County,145594,300905,1103672,296491,333184,142098,118610,104281,61265,34916,9423,2693,711,06-06083-20201120,46,11
County,2020-11-21,06,CA,06083,Santa Barbara County,149148,297351,1062549,264704,311496,131483,122084,109068,72070,36772,11601,2633,638,06-06083-20201121,46,11
County,2020-11-22,06,CA,06083,Santa Barbara County,145446,301053,978453,259340,283932,122292,108946,90174,66201,32000,12081,2918,569,06-06083-20201122,47,11
County,2020-11-23,06,CA,06083,Santa Barbara County,147979,298520,1012293,258259,286863,144332,117785,97799,65775,27895,10035,2921,629,06-06083-20201123,47,11
County,2020-11-24,06,CA,06083,Santa Barbara County,139561,306938,1088869,281186,312138,145915,124386,112807,68563,29527,11035,2849,463,06-06083-20201124,47,11
County,2020-11-25,06,CA,06083,Santa Barbara County,139769,306730,1131129,298370,341525,149529,123526,106739,66547,31107,10963,2402,421,06-06083-20201125,47,11
County,2020-11-26,06,CA,06083,Santa Barbara County,154084,292415,865213,232298,247616,116088,90122,88525,49634,28160,9505,2794,471,06-06083-20201126,47,11
County,2020-11-27,06,CA,06083,Santa Barbara County,148684,297815,1031221,265711,300267,137875,118618,104452,62318,28054,10681,2675,570,06-06083-20201127,47,11
County,2020-11-28,06,CA,06083,Santa Barbara County,148491,298008,996313,247841,291038,136293,115159,104933,59162,28052,10719,2462,654,06-06083-20201128,47,11
County,2020-11-29,06,CA,06083,Santa Barbara County,148994,297505,986891,251706,306520,131701,105582,91930,56074,28890,11823,2229,436,06-06083-20201129,48,11
County,2020-11-30,06,CA,06083,Santa Barbara County,145406,301093,1114163,303111,348714,143216,113368,96851,65558,31351,8818,2595,581,06-06083-20201130,48,11
County,2020-12-01,06,CA,06083,Santa Barbara County,142198,304301,1148317,323268,336192,138773,123444,112080,71215,32230,8107,2439,569,06-06083-20201201,48,12
County,2020-12-02,06,CA,06083,Santa Barbara County,142423,304076,1115102,299674,328282,139694,124731,107052,69323,35087,8332,2497,430,06-06083-20201202,48,12
County,2020-12-03,06,CA,06083,Santa Barbara County,140960,305539,1150878,323807,326405,152951,124041,107757,68865,35572,8346,2567,567,06-06083-20201203,48,12
County,2020-12-04,06,CA,06083,Santa Barbara County,139904,306595,1189583,328721,346337,163727,128717,106012,71519,33132,8453,2400,565,06-06083-20201204,48,12
County,2020-12-05,06,CA,06083,Santa Barbara County,146754,299745,1135790,309173,352667,139408,124930,109193,64014,24394,8767,2505,739,06-06083-20201205,48,12
County,2020-12-06,06,CA,06083,Santa Barbara County,148771,297728,1045041,277993,324812,124271,112581,93580,69946,28943,9896,2449,570,06-06083-20201206,49,12
County,2020-12-07,06,CA,06083,Santa Barbara County,146611,299888,1066858,293061,308644,148713,123151,89398,66861,25500,8305,2442,783,06-06083-20201207,49,12
County,2020-12-08,06,CA,06083,Santa Barbara County,144438,302061,1097754,301748,330938,134745,122080,100896,66014,30776,7210,2782,565,06-06083-20201208,49,12
County,2020-12-09,06,CA,06083,Santa Barbara County,142702,303797,1048360,296764,292035,135178,114877,104196,63900,29810,8474,2531,595,06-06083-20201209,49,12
County,2020-12-10,06,CA,06083,Santa Barbara County,144648,301851,1081045,292808,316517,142818,124586,105208,56664,31857,7359,2611,617,06-06083-20201210,49,12
County,2020-12-11,06,CA,06083,Santa Barbara County,147802,298697,1095270,287341,344853,134098,127999,95936,63161,30743,8030,2296,813,06-06083-20201211,49,12
County,2020-12-12,06,CA,06083,Santa Barbara County,149884,296615,1057314,284060,311381,143060,107194,105409,62587,30217,10590,2086,730,06-06083-20201212,49,12
County,2020-12-13,06,CA,06083,Santa Barbara County,153768,292731,947826,255557,268169,126552,93000,97375,64941,30513,8346,2638,735,06-06083-20201213,50,12
County,2020-12-14,06,CA,06083,Santa Barbara County,147988,298511,1043407,281375,292581,153306,106016,99606,63280,36395,7484,2682,682,06-06083-20201214,50,12
County,2020-12-15,06,CA,06083,Santa Barbara County,146415,300084,1050721,284001,296736,150322,122172,92382,64085,30210,7984,2377,452,06-06083-20201215,50,12
County,2020-12-16,06,CA,06083,Santa Barbara County,148104,298395,990125,262328,277133,124204,115719,100236,65308,33589,8627,2424,557,06-06083-20201216,50,12
County,2020-12-17,06,CA,06083,Santa Barbara County,144957,301542,1008880,251674,289966,132328,122043,101815,66868,32647,8499,2597,443,06-06083-20201217,50,12
County,2020-12-18,06,CA,06083,Santa Barbara County,149237,297262,1050459,258393,289287,144315,122867,116430,68144,36132,11571,2732,588,06-06083-20201218,50,12
County,2020-12-19,06,CA,06083,Santa Barbara County,156090,290409,988489,256633,281125,133650,116639,96456,60916,29528,10447,2419,676,06-06083-20201219,50,12
County,2020-12-20,06,CA,06083,Santa Barbara County,155582,290917,858898,234431,247695,115475,92998,79448,57616,20650,7866,2296,423,06-06083-20201220,51,12
County,2020-12-21,06,CA,06083,Santa Barbara County,150966,295533,997724,259850,267123,134387,117004,109807,64340,31449,10053,3267,444,06-06083-20201221,51,12
County,2020-12-22,06,CA,06083,Santa Barbara County,154952,291547,1046012,228539,290021,141388,141858,117718,76023,35406,10842,3764,453,06-06083-20201222,51,12
County,2020-12-23,06,CA,06083,Santa Barbara County,157473,289026,1084356,260375,292772,143457,131937,123248,82318,34373,11467,3815,594,06-06083-20201223,51,12
County,2020-12-24,06,CA,06083,Santa Barbara County,157487,289012,985319,242658,269099,130285,126483,100916,69441,32834,9823,3131,649,06-06083-20201224,51,12
County,2020-12-25,06,CA,06083,Santa Barbara County,159342,287157,635920,151392,180284,83430,78236,65363,44923,22703,6937,2072,580,06-06083-20201225,51,12
County,2020-12-26,06,CA,06083,Santa Barbara County,153251,293248,984791,245311,257973,135753,108094,116434,76486,31859,10145,2266,470,06-06083-20201226,51,12
County,2020-12-27,06,CA,06083,Santa Barbara County,171411,275088,741413,181144,217455,92815,84090,82934,44721,19160,15232,2826,1036,06-06083-20201227,52,12
County,2020-12-28,06,CA,06083,Santa Barbara County,166589,279910,791044,203580,221442,102768,96953,86324,45962,19069,11721,2322,903,06-06083-20201228,52,12
County,2020-12-29,06,CA,06083,Santa Barbara County,162853,283646,870455,227158,239990,115443,109057,90751,53665,21311,9421,2900,759,06-06083-20201229,52,12
County,2020-12-30,06,CA,06083,Santa Barbara County,164161,282338,887857,223057,241589,113345,114144,98212,58578,25048,9880,3126,878,06-06083-20201230,52,12
County,2020-12-31,06,CA,06083,Santa Barbara County,162344,284155,896482,239915,251609,115967,113504,86429,55493,20866,9470,2483,746,06-06083-20201231,52,12
County,2021-01-01,06,CA,06083,Santa Barbara County,172391,274108,780485,199627,227411,101232,91873,80435,46519,20682,9880,2146,680,06-06083-20210101,0,1
County,2021-01-02,06,CA,06083,Santa Barbara County,167374,279125,853569,216478,242928,109269,99766,92691,53662,24194,11211,2819,551,06-06083-20210102,0,1
County,2021-01-03,06,CA,06083,Santa Barbara County,172014,274485,806406,207701,234540,99186,95222,83477,48774,22479,11749,2641,637,06-06083-20210103,1,1
County,2021-01-04,06,CA,06083,Santa Barbara County,154079,292420,814863,215547,230715,93305,104289,80180,57843,19719,10874,1480,911,06-06083-20210104,1,1
County,2021-01-05,06,CA,06083,Santa Barbara County,152102,294397,807973,216973,229556,104041,98766,78642,52439,18163,7279,1434,680,06-06083-20210105,1,1
County,2021-06-20,06,CA,06083,Santa Barbara County,100467,346032,1111721,316819,294200,122843,127260,138430,73366,22752,13467,1755,829,06-06083-20210620,25,6
County,2021-06-21,06,CA,06083,Santa Barbara County,93690,352809,1332886,414980,355315,152061,160352,148821,73725,17766,7806,1408,652,06-06083-20210621,25,6
County,2021-06-22,06,CA,06083,Santa Barbara County,95557,350942,1200314,351956,321212,142512,148018,144752,63934,18359,7205,1708,658,06-06083-20210622,25,6
County,2021-06-23,06,CA,06083,Santa Barbara County,95530,350969,1327742,402750,361097,157686,163727,144407,72025,16637,7430,1320,663,06-06083-20210623,25,6
County,2021-06-24,06,CA,06083,Santa Barbara County,94353,352146,1345967,396595,362782,164682,174119,136032,80400,21481,7461,1651,764,06-06083-20210624,25,6
County,2021-06-25,06,CA,06083,Santa Barbara County,92997,353502,1289655,351863,364833,147585,166745,152545,68181,23413,12419,1465,606,06-06083-20210625,25,6
County,2021-06-26,06,CA,06083,Santa Barbara County,96762,349737,1224011,333196,322132,148425,148574,151790,83110,24205,10793,1108,678,06-06083-20210626,25,6
County,2021-06-27,06,CA,06083,Santa Barbara County,103800,342699,1174177,328725,314971,156228,141194,124477,70743,23656,12010,1195,978,06-06083-20210627,26,6
County,2021-06-28,06,CA,06083,Santa Barbara County,95524,350975,1389028,440016,376957,166598,161702,148263,70679,17382,5781,1015,635,06-06083-20210628,26,6
County,2021-06-29,06,CA,06083,Santa Barbara County,99429,347070,1305795,371689,372611,152393,163911,142251,72043,20377,8291,1406,823,06-06083-20210629,26,6
